date,campaign_id,campaign_name,ad_format,device,impressions,clicks,ctr,cpc,spend,conversions,cpa,revenue,roas
2026-04-26,promo_seasonal,Промо: сезонные распродажи,text-image,desktop,3765,31,0.8234,21.22,657.72,1,657.72,8518.99,12.95
2026-04-26,promo_seasonal,Промо: сезонные распродажи,text-image,mobile,5695,46,0.8077,19.49,896.42,0,,0.0,0.0
2026-04-26,promo_seasonal,Промо: сезонные распродажи,image-banner,desktop,3713,45,1.212,32.49,1462.2,2,731.1,12979.97,8.88
2026-04-26,promo_seasonal,Промо: сезонные распродажи,image-banner,mobile,4838,61,1.2609,18.21,1111.02,1,1111.02,5500.45,4.95
2026-04-26,promo_seasonal,Промо: сезонные распродажи,video,desktop,3551,44,1.2391,34.72,1527.54,1,1527.54,6087.98,3.99
2026-04-26,promo_seasonal,Промо: сезонные распродажи,video,mobile,4712,94,1.9949,22.37,2103.23,2,1051.62,13637.27,6.48
2026-04-26,brand_awareness,Охват: узнаваемость бренда,text-image,desktop,13284,23,0.1731,4.51,103.72,0,,0.0,0.0
2026-04-26,brand_awareness,Охват: узнаваемость бренда,text-image,mobile,20944,58,0.2769,4.41,256.06,0,,0.0,0.0
2026-04-26,brand_awareness,Охват: узнаваемость бренда,image-banner,desktop,9253,19,0.2053,7.96,151.21,0,,0.0,0.0
2026-04-26,brand_awareness,Охват: узнаваемость бренда,image-banner,mobile,17213,52,0.3021,6.02,312.95,0,,0.0,0.0
2026-04-26,brand_awareness,Охват: узнаваемость бренда,video,desktop,11973,46,0.3842,6.33,291.34,0,,0.0,0.0
2026-04-26,brand_awareness,Охват: узнаваемость бренда,video,mobile,17909,63,0.3518,5.34,336.27,0,,0.0,0.0
2026-04-27,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,desktop,1931,28,1.45,37.83,1059.32,1,1059.32,8238.06,7.78
2026-04-27,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,mobile,2980,49,1.6443,18.55,908.78,1,908.78,10176.85,11.2
2026-04-27,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,desktop,2800,36,1.2857,50.11,1803.93,2,901.97,17908.09,9.93
2026-04-27,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,mobile,4193,78,1.8602,27.81,2169.39,2,1084.69,15023.08,6.93
2026-04-27,retargeting_cart,Ретаргетинг: брошенная корзина,video,desktop,2803,41,1.4627,43.23,1772.6,2,886.3,21536.79,12.15
2026-04-27,retargeting_cart,Ретаргетинг: брошенная корзина,video,mobile,3024,57,1.8849,36.96,2106.61,1,2106.61,7621.97,3.62
2026-04-27,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,desktop,4821,32,0.6638,21.94,702.19,1,702.19,7785.98,11.09
2026-04-27,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,mobile,6954,59,0.8484,15.54,917.0,1,917.0,5875.93,6.41
2026-04-27,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,desktop,3585,41,1.1437,26.87,1101.51,1,1101.51,5754.34,5.22
2026-04-27,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,6899,80,1.1596,15.66,1252.4,1,1252.4,5533.33,4.42
2026-04-27,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,3124,33,1.0563,37.85,1249.06,1,1249.06,6889.01,5.52
2026-04-27,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,4536,71,1.5653,25.24,1791.73,1,1791.73,4776.48,2.67
2026-04-27,lookalike_buyers,Look-alike: покупатели,text-image,desktop,5339,30,0.5619,22.03,660.9,0,,0.0,0.0
2026-04-27,lookalike_buyers,Look-alike: покупатели,text-image,mobile,7078,54,0.7629,14.34,774.27,0,,0.0,0.0
2026-04-27,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,6795,51,0.7506,22.95,1170.62,1,1170.62,5973.26,5.1
2026-04-27,lookalike_buyers,Look-alike: покупатели,image-banner,mobile,8802,90,1.0225,14.88,1339.55,1,1339.55,5248.8,3.92
2026-04-27,lookalike_buyers,Look-alike: покупатели,video,desktop,6301,72,1.1427,19.2,1382.41,1,1382.41,7344.86,5.31
2026-04-27,lookalike_buyers,Look-alike: покупатели,video,mobile,7517,92,1.2239,14.64,1347.25,1,1347.25,4451.11,3.3
2026-04-27,interests_electronics,Интересы: электроника и гаджеты,text-image,desktop,9590,39,0.4067,10.62,414.14,0,,0.0,0.0
2026-04-27,interests_electronics,Интересы: электроника и гаджеты,text-image,mobile,11972,52,0.4343,9.49,493.48,0,,0.0,0.0
2026-04-27,interests_electronics,Интересы: электроника и гаджеты,image-banner,desktop,11808,74,0.6267,13.42,993.03,0,,0.0,0.0
2026-04-27,interests_electronics,Интересы: электроника и гаджеты,image-banner,mobile,16698,106,0.6348,12.34,1307.9,1,1307.9,4742.32,3.63
2026-04-27,interests_electronics,Интересы: электроника и гаджеты,video,desktop,9934,50,0.5033,20.05,1002.63,0,,0.0,0.0
2026-04-27,interests_electronics,Интересы: электроника и гаджеты,video,mobile,12950,94,0.7259,9.88,928.72,1,928.72,5610.34,6.04
2026-04-27,topics_reviews,Тематика: сайты обзоров техники,text-image,desktop,4811,21,0.4365,17.53,368.15,0,,0.0,0.0
2026-04-27,topics_reviews,Тематика: сайты обзоров техники,text-image,mobile,6761,35,0.5177,9.53,333.71,0,,0.0,0.0
2026-04-27,topics_reviews,Тематика: сайты обзоров техники,image-banner,desktop,4608,38,0.8247,16.74,636.08,0,,0.0,0.0
2026-04-27,topics_reviews,Тематика: сайты обзоров техники,image-banner,mobile,7971,45,0.5645,9.56,430.18,0,,0.0,0.0
2026-04-27,topics_reviews,Тематика: сайты обзоров техники,video,desktop,4128,34,0.8236,20.5,696.97,0,,0.0,0.0
2026-04-27,topics_reviews,Тематика: сайты обзоров техники,video,mobile,9319,77,0.8263,10.77,829.59,0,,0.0,0.0
2026-04-27,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,desktop,11947,37,0.3097,27.73,1025.86,0,,0.0,0.0
2026-04-27,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,mobile,21202,81,0.382,17.21,1393.87,0,,0.0,0.0
2026-04-27,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,desktop,9596,39,0.4064,27.47,1071.32,0,,0.0,0.0
2026-04-27,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,mobile,16507,89,0.5392,20.69,1841.35,0,,0.0,0.0
2026-04-27,geo_moscow,"Гео: Москва и МО, широкий таргет",video,desktop,15150,91,0.6007,30.56,2781.09,1,2781.09,7910.28,2.84
2026-04-27,geo_moscow,"Гео: Москва и МО, широкий таргет",video,mobile,20924,119,0.5687,23.63,2812.22,0,,0.0,0.0
2026-04-27,promo_seasonal,Промо: сезонные распродажи,text-image,desktop,5110,57,1.1155,29.27,1668.37,2,834.18,13383.86,8.02
2026-04-27,promo_seasonal,Промо: сезонные распродажи,text-image,mobile,7324,79,1.0786,19.65,1552.08,1,1552.08,7898.14,5.09
2026-04-27,promo_seasonal,Промо: сезонные распродажи,image-banner,desktop,3849,54,1.403,25.03,1351.56,2,675.78,13950.82,10.32
2026-04-27,promo_seasonal,Промо: сезонные распродажи,image-banner,mobile,8917,138,1.5476,17.26,2381.56,3,793.85,18618.48,7.82
2026-04-27,promo_seasonal,Промо: сезонные распродажи,video,desktop,3868,57,1.4736,32.97,1879.17,2,939.59,13870.87,7.38
2026-04-27,promo_seasonal,Промо: сезонные распродажи,video,mobile,8515,131,1.5385,21.89,2867.05,3,955.68,17301.81,6.03
2026-04-27,brand_awareness,Охват: узнаваемость бренда,text-image,desktop,22339,35,0.1567,7.34,256.98,0,,0.0,0.0
2026-04-27,brand_awareness,Охват: узнаваемость бренда,text-image,mobile,27085,50,0.1846,3.57,178.57,0,,0.0,0.0
2026-04-27,brand_awareness,Охват: узнаваемость бренда,image-banner,desktop,13876,31,0.2234,7.37,228.5,0,,0.0,0.0
2026-04-27,brand_awareness,Охват: узнаваемость бренда,image-banner,mobile,27749,93,0.3351,4.94,459.43,0,,0.0,0.0
2026-04-27,brand_awareness,Охват: узнаваемость бренда,video,desktop,19337,56,0.2896,10.74,601.34,0,,0.0,0.0
2026-04-27,brand_awareness,Охват: узнаваемость бренда,video,mobile,33934,106,0.3124,4.96,526.03,0,,0.0,0.0
2026-04-28,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,desktop,1809,19,1.0503,31.09,590.74,1,590.74,6402.47,10.84
2026-04-28,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,mobile,3945,41,1.0393,24.33,997.56,1,997.56,7620.37,7.64
2026-04-28,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,desktop,2547,46,1.806,39.21,1803.77,3,601.26,33052.07,18.32
2026-04-28,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,mobile,4333,93,2.1463,22.93,2132.82,3,710.94,28650.99,13.43
2026-04-28,retargeting_cart,Ретаргетинг: брошенная корзина,video,desktop,3002,61,2.032,51.55,3144.33,2,1572.16,15398.01,4.9
2026-04-28,retargeting_cart,Ретаргетинг: брошенная корзина,video,mobile,3561,75,2.1061,41.73,3129.45,2,1564.72,13623.14,4.35
2026-04-28,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,desktop,4212,29,0.6885,27.34,792.88,1,792.88,5091.97,6.42
2026-04-28,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,mobile,5186,38,0.7327,17.59,668.27,0,,0.0,0.0
2026-04-28,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,desktop,4585,40,0.8724,18.68,747.24,1,747.24,6940.14,9.29
2026-04-28,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,5030,62,1.2326,15.78,978.12,1,978.12,6939.19,7.09
2026-04-28,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,3954,61,1.5427,30.43,1856.06,2,928.03,12232.35,6.59
2026-04-28,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,6485,104,1.6037,24.8,2579.07,1,2579.07,4711.65,1.83
2026-04-28,lookalike_buyers,Look-alike: покупатели,text-image,desktop,4920,24,0.4878,14.44,346.61,0,,0.0,0.0
2026-04-28,lookalike_buyers,Look-alike: покупатели,text-image,mobile,8131,44,0.5411,15.78,694.22,0,,0.0,0.0
2026-04-28,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,6394,61,0.954,16.94,1033.49,1,1033.49,7465.63,7.22
2026-04-28,lookalike_buyers,Look-alike: покупатели,image-banner,mobile,11382,82,0.7204,16.73,1372.12,0,,0.0,0.0
2026-04-28,lookalike_buyers,Look-alike: покупатели,video,desktop,7655,77,1.0059,22.85,1759.81,1,1759.81,5744.11,3.26
2026-04-28,lookalike_buyers,Look-alike: покупатели,video,mobile,12241,125,1.0212,22.42,2802.11,1,2802.11,6928.92,2.47
2026-04-28,interests_electronics,Интересы: электроника и гаджеты,text-image,desktop,8484,29,0.3418,10.26,297.6,0,,0.0,0.0
2026-04-28,interests_electronics,Интересы: электроника и гаджеты,text-image,mobile,15555,84,0.54,7.98,670.06,0,,0.0,0.0
2026-04-28,interests_electronics,Интересы: электроника и гаджеты,image-banner,desktop,12029,76,0.6318,17.74,1348.52,0,,0.0,0.0
2026-04-28,interests_electronics,Интересы: электроника и гаджеты,image-banner,mobile,14689,83,0.565,12.7,1054.3,0,,0.0,0.0
2026-04-28,interests_electronics,Интересы: электроника и гаджеты,video,desktop,7381,38,0.5148,17.01,646.22,0,,0.0,0.0
2026-04-28,interests_electronics,Интересы: электроника и гаджеты,video,mobile,14299,96,0.6714,11.42,1095.94,1,1095.94,3876.9,3.54
2026-04-28,topics_reviews,Тематика: сайты обзоров техники,text-image,desktop,4780,30,0.6276,17.19,515.76,0,,0.0,0.0
2026-04-28,topics_reviews,Тематика: сайты обзоров техники,text-image,mobile,7511,40,0.5326,9.43,377.4,0,,0.0,0.0
2026-04-28,topics_reviews,Тематика: сайты обзоров техники,image-banner,desktop,4867,27,0.5548,17.86,482.21,0,,0.0,0.0
2026-04-28,topics_reviews,Тематика: сайты обзоров техники,image-banner,mobile,7671,52,0.6779,10.97,570.64,0,,0.0,0.0
2026-04-28,topics_reviews,Тематика: сайты обзоров техники,video,desktop,4319,32,0.7409,21.37,683.94,0,,0.0,0.0
2026-04-28,topics_reviews,Тематика: сайты обзоров техники,video,mobile,10252,90,0.8779,15.15,1363.79,0,,0.0,0.0
2026-04-28,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,desktop,14333,46,0.3209,34.25,1575.63,0,,0.0,0.0
2026-04-28,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,mobile,18904,66,0.3491,20.23,1335.27,0,,0.0,0.0
2026-04-28,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,desktop,11522,33,0.2864,34.86,1150.44,0,,0.0,0.0
2026-04-28,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,mobile,21145,104,0.4918,25.05,2604.72,0,,0.0,0.0
2026-04-28,geo_moscow,"Гео: Москва и МО, широкий таргет",video,desktop,10940,63,0.5759,32.03,2017.86,0,,0.0,0.0
2026-04-28,geo_moscow,"Гео: Москва и МО, широкий таргет",video,mobile,16206,94,0.58,32.61,3065.51,0,,0.0,0.0
2026-04-28,promo_seasonal,Промо: сезонные распродажи,text-image,desktop,5921,63,1.064,21.45,1351.12,2,675.56,14891.93,11.02
2026-04-28,promo_seasonal,Промо: сезонные распродажи,text-image,mobile,8958,75,0.8372,13.69,1026.63,1,1026.63,5572.36,5.43
2026-04-28,promo_seasonal,Промо: сезонные распродажи,image-banner,desktop,3763,38,1.0098,31.87,1211.13,1,1211.13,6210.7,5.13
2026-04-28,promo_seasonal,Промо: сезонные распродажи,image-banner,mobile,5301,59,1.113,23.67,1396.31,1,1396.31,8101.01,5.8
2026-04-28,promo_seasonal,Промо: сезонные распродажи,video,desktop,4042,65,1.6081,28.65,1862.26,3,620.75,23555.08,12.65
2026-04-28,promo_seasonal,Промо: сезонные распродажи,video,mobile,8395,118,1.4056,19.8,2336.37,2,1168.18,10872.6,4.65
2026-04-28,brand_awareness,Охват: узнаваемость бренда,text-image,desktop,18386,44,0.2393,6.02,265.08,0,,0.0,0.0
2026-04-28,brand_awareness,Охват: узнаваемость бренда,text-image,mobile,31195,66,0.2116,5.16,340.39,0,,0.0,0.0
2026-04-28,brand_awareness,Охват: узнаваемость бренда,image-banner,desktop,17838,51,0.2859,5.73,292.44,0,,0.0,0.0
2026-04-28,brand_awareness,Охват: узнаваемость бренда,image-banner,mobile,27604,84,0.3043,4.22,354.48,0,,0.0,0.0
2026-04-28,brand_awareness,Охват: узнаваемость бренда,video,desktop,24262,82,0.338,6.75,553.59,0,,0.0,0.0
2026-04-28,brand_awareness,Охват: узнаваемость бренда,video,mobile,23773,86,0.3618,6.4,549.98,0,,0.0,0.0
2026-04-29,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,desktop,1960,25,1.2755,41.65,1041.17,1,1041.17,11005.74,10.57
2026-04-29,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,mobile,2985,42,1.407,23.47,985.9,1,985.9,10756.65,10.91
2026-04-29,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,desktop,2674,50,1.8699,31.4,1570.19,3,523.4,26612.21,16.95
2026-04-29,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,mobile,3293,45,1.3665,32.51,1462.75,1,1462.75,8934.94,6.11
2026-04-29,retargeting_cart,Ретаргетинг: брошенная корзина,video,desktop,2272,32,1.4085,51.48,1647.51,2,823.75,15841.76,9.62
2026-04-29,retargeting_cart,Ретаргетинг: брошенная корзина,video,mobile,3787,95,2.5086,30.44,2891.84,4,722.96,35350.82,12.22
2026-04-29,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,desktop,4532,36,0.7944,19.43,699.54,1,699.54,7335.36,10.49
2026-04-29,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,mobile,6017,66,1.0969,12.06,796.18,1,796.18,5798.98,7.28
2026-04-29,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,desktop,3791,47,1.2398,25.79,1212.35,1,1212.35,6941.9,5.73
2026-04-29,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,6134,57,0.9292,22.82,1300.58,1,1300.58,5652.22,4.35
2026-04-29,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,4953,77,1.5546,35.39,2725.34,2,1362.67,11984.74,4.4
2026-04-29,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,7415,134,1.8071,21.79,2919.43,2,1459.71,13058.97,4.47
2026-04-29,lookalike_buyers,Look-alike: покупатели,text-image,desktop,7003,38,0.5426,22.76,864.79,0,,0.0,0.0
2026-04-29,lookalike_buyers,Look-alike: покупатели,text-image,mobile,12069,60,0.4971,13.37,802.4,0,,0.0,0.0
2026-04-29,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,8273,62,0.7494,20.25,1255.26,1,1255.26,6999.66,5.58
2026-04-29,lookalike_buyers,Look-alike: покупатели,image-banner,mobile,12098,105,0.8679,15.24,1600.43,1,1600.43,6248.27,3.9
2026-04-29,lookalike_buyers,Look-alike: покупатели,video,desktop,6604,67,1.0145,27.27,1826.97,1,1826.97,7489.31,4.1
2026-04-29,lookalike_buyers,Look-alike: покупатели,video,mobile,11860,103,0.8685,14.15,1457.0,1,1457.0,7314.27,5.02
2026-04-29,interests_electronics,Интересы: электроника и гаджеты,text-image,desktop,10334,41,0.3967,13.96,572.37,0,,0.0,0.0
2026-04-29,interests_electronics,Интересы: электроника и гаджеты,text-image,mobile,11723,52,0.4436,10.27,534.25,0,,0.0,0.0
2026-04-29,interests_electronics,Интересы: электроника и гаджеты,image-banner,desktop,8463,51,0.6026,13.64,695.39,0,,0.0,0.0
2026-04-29,interests_electronics,Интересы: электроника и гаджеты,image-banner,mobile,11149,78,0.6996,12.27,957.04,0,,0.0,0.0
2026-04-29,interests_electronics,Интересы: электроника и гаджеты,video,desktop,8128,39,0.4798,21.28,829.87,0,,0.0,0.0
2026-04-29,interests_electronics,Интересы: электроника и гаджеты,video,mobile,16328,105,0.6431,11.61,1219.18,1,1219.18,3558.95,2.92
2026-04-29,topics_reviews,Тематика: сайты обзоров техники,text-image,desktop,6729,27,0.4012,12.59,339.95,0,,0.0,0.0
2026-04-29,topics_reviews,Тематика: сайты обзоров техники,text-image,mobile,10712,70,0.6535,9.7,679.33,0,,0.0,0.0
2026-04-29,topics_reviews,Тематика: сайты обзоров техники,image-banner,desktop,4767,38,0.7971,19.98,759.35,0,,0.0,0.0
2026-04-29,topics_reviews,Тематика: сайты обзоров техники,image-banner,mobile,9928,82,0.8259,9.92,813.59,0,,0.0,0.0
2026-04-29,topics_reviews,Тематика: сайты обзоров техники,video,desktop,5400,46,0.8519,15.82,727.73,0,,0.0,0.0
2026-04-29,topics_reviews,Тематика: сайты обзоров техники,video,mobile,9817,94,0.9575,16.25,1527.39,0,,0.0,0.0
2026-04-29,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,desktop,12270,39,0.3178,20.36,793.98,0,,0.0,0.0
2026-04-29,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,mobile,23062,61,0.2645,20.72,1263.9,0,,0.0,0.0
2026-04-29,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,desktop,14287,57,0.399,33.82,1927.8,0,,0.0,0.0
2026-04-29,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,mobile,21376,93,0.4351,21.03,1955.47,0,,0.0,0.0
2026-04-29,geo_moscow,"Гео: Москва и МО, широкий таргет",video,desktop,13523,81,0.599,45.41,3678.34,0,,0.0,0.0
2026-04-29,geo_moscow,"Гео: Москва и МО, широкий таргет",video,mobile,21805,86,0.3944,32.65,2807.67,0,,0.0,0.0
2026-04-29,promo_seasonal,Промо: сезонные распродажи,text-image,desktop,3896,33,0.847,27.48,906.73,1,906.73,8376.44,9.24
2026-04-29,promo_seasonal,Промо: сезонные распродажи,text-image,mobile,8253,65,0.7876,14.13,918.31,1,918.31,8059.67,8.78
2026-04-29,promo_seasonal,Промо: сезонные распродажи,image-banner,desktop,4474,48,1.0729,32.71,1570.01,2,785.0,12863.64,8.19
2026-04-29,promo_seasonal,Промо: сезонные распродажи,image-banner,mobile,6550,63,0.9618,25.03,1576.79,1,1576.79,5256.13,3.33
2026-04-29,promo_seasonal,Промо: сезонные распродажи,video,desktop,3681,44,1.1953,39.65,1744.54,2,872.27,13375.21,7.67
2026-04-29,promo_seasonal,Промо: сезонные распродажи,video,mobile,7119,141,1.9806,23.98,3380.53,2,1690.27,10665.39,3.15
2026-04-29,brand_awareness,Охват: узнаваемость бренда,text-image,desktop,16284,29,0.1781,6.13,177.8,0,,0.0,0.0
2026-04-29,brand_awareness,Охват: узнаваемость бренда,text-image,mobile,35914,91,0.2534,3.6,327.52,0,,0.0,0.0
2026-04-29,brand_awareness,Охват: узнаваемость бренда,image-banner,desktop,19421,40,0.206,7.31,292.38,0,,0.0,0.0
2026-04-29,brand_awareness,Охват: узнаваемость бренда,image-banner,mobile,24031,75,0.3121,5.74,430.21,0,,0.0,0.0
2026-04-29,brand_awareness,Охват: узнаваемость бренда,video,desktop,18984,52,0.2739,9.04,470.04,0,,0.0,0.0
2026-04-29,brand_awareness,Охват: узнаваемость бренда,video,mobile,31884,118,0.3701,5.63,664.49,0,,0.0,0.0
2026-04-30,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,desktop,2242,21,0.9367,41.19,865.0,1,865.0,8751.65,10.12
2026-04-30,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,mobile,4089,59,1.4429,26.32,1552.97,2,776.49,20916.33,13.47
2026-04-30,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,desktop,3019,41,1.3581,36.3,1488.23,2,744.12,13285.14,8.93
2026-04-30,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,mobile,3657,65,1.7774,24.84,1614.62,2,807.31,20590.6,12.75
2026-04-30,retargeting_cart,Ретаргетинг: брошенная корзина,video,desktop,3002,66,2.1985,46.52,3070.28,4,767.57,36834.1,12.0
2026-04-30,retargeting_cart,Ретаргетинг: брошенная корзина,video,mobile,3177,69,2.1719,29.22,2016.0,2,1008.0,18822.26,9.34
2026-04-30,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,desktop,4313,26,0.6028,17.29,449.5,1,449.5,6418.36,14.28
2026-04-30,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,mobile,6640,74,1.1145,17.58,1301.06,1,1301.06,7782.68,5.98
2026-04-30,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,desktop,4797,40,0.8339,31.57,1262.78,0,,0.0,0.0
2026-04-30,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,5646,72,1.2752,13.83,995.76,1,995.76,5167.54,5.19
2026-04-30,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,4998,49,0.9804,28.78,1410.26,1,1410.26,6675.9,4.73
2026-04-30,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,5998,76,1.2671,20.36,1547.26,1,1547.26,7878.95,5.09
2026-04-30,lookalike_buyers,Look-alike: покупатели,text-image,desktop,8311,45,0.5415,21.78,980.13,0,,0.0,0.0
2026-04-30,lookalike_buyers,Look-alike: покупатели,text-image,mobile,10970,58,0.5287,13.27,769.71,0,,0.0,0.0
2026-04-30,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,6314,50,0.7919,23.02,1151.1,0,,0.0,0.0
2026-04-30,lookalike_buyers,Look-alike: покупатели,image-banner,mobile,11949,93,0.7783,12.5,1162.81,0,,0.0,0.0
2026-04-30,lookalike_buyers,Look-alike: покупатели,video,desktop,5158,46,0.8918,30.64,1409.4,1,1409.4,5811.99,4.12
2026-04-30,lookalike_buyers,Look-alike: покупатели,video,mobile,7839,73,0.9312,18.34,1338.68,1,1338.68,7490.64,5.6
2026-04-30,interests_electronics,Интересы: электроника и гаджеты,text-image,desktop,10571,46,0.4352,9.67,444.7,0,,0.0,0.0
2026-04-30,interests_electronics,Интересы: электроника и гаджеты,text-image,mobile,17350,83,0.4784,7.58,629.21,0,,0.0,0.0
2026-04-30,interests_electronics,Интересы: электроника и гаджеты,image-banner,desktop,8824,40,0.4533,16.86,674.44,0,,0.0,0.0
2026-04-30,interests_electronics,Интересы: электроника и гаджеты,image-banner,mobile,14127,84,0.5946,10.93,917.81,0,,0.0,0.0
2026-04-30,interests_electronics,Интересы: электроника и гаджеты,video,desktop,9142,51,0.5579,17.88,911.65,0,,0.0,0.0
2026-04-30,interests_electronics,Интересы: электроника и гаджеты,video,mobile,13433,79,0.5881,10.87,858.78,0,,0.0,0.0
2026-04-30,topics_reviews,Тематика: сайты обзоров техники,text-image,desktop,6743,40,0.5932,17.69,707.66,0,,0.0,0.0
2026-04-30,topics_reviews,Тематика: сайты обзоров техники,text-image,mobile,8867,52,0.5864,9.22,479.44,0,,0.0,0.0
2026-04-30,topics_reviews,Тематика: сайты обзоров техники,image-banner,desktop,6046,42,0.6947,19.95,837.99,0,,0.0,0.0
2026-04-30,topics_reviews,Тематика: сайты обзоров техники,image-banner,mobile,8602,53,0.6161,14.88,788.51,0,,0.0,0.0
2026-04-30,topics_reviews,Тематика: сайты обзоров техники,video,desktop,4539,30,0.6609,21.47,644.21,0,,0.0,0.0
2026-04-30,topics_reviews,Тематика: сайты обзоров техники,video,mobile,8429,83,0.9847,13.43,1115.03,1,1115.03,6573.34,5.9
2026-04-30,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,desktop,12043,35,0.2906,20.61,721.37,0,,0.0,0.0
2026-04-30,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,mobile,21915,70,0.3194,17.47,1222.81,0,,0.0,0.0
2026-04-30,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,desktop,14965,66,0.441,28.02,1849.53,0,,0.0,0.0
2026-04-30,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,mobile,14851,76,0.5118,27.55,2093.56,0,,0.0,0.0
2026-04-30,geo_moscow,"Гео: Москва и МО, широкий таргет",video,desktop,14454,62,0.4289,34.34,2128.85,1,2128.85,6973.52,3.28
2026-04-30,geo_moscow,"Гео: Москва и МО, широкий таргет",video,mobile,18312,82,0.4478,20.06,1644.86,0,,0.0,0.0
2026-04-30,promo_seasonal,Промо: сезонные распродажи,text-image,desktop,3843,30,0.7806,30.31,909.21,1,909.21,8569.94,9.43
2026-04-30,promo_seasonal,Промо: сезонные распродажи,text-image,mobile,7021,87,1.2391,19.01,1653.63,1,1653.63,8096.85,4.9
2026-04-30,promo_seasonal,Промо: сезонные распродажи,image-banner,desktop,5094,53,1.0404,27.1,1436.39,2,718.2,17004.16,11.84
2026-04-30,promo_seasonal,Промо: сезонные распродажи,image-banner,mobile,8011,100,1.2483,23.39,2339.19,2,1169.6,14679.65,6.28
2026-04-30,promo_seasonal,Промо: сезонные распродажи,video,desktop,5226,88,1.6839,32.71,2878.54,3,959.51,19791.51,6.88
2026-04-30,promo_seasonal,Промо: сезонные распродажи,video,mobile,8923,125,1.4009,19.4,2424.82,3,808.27,21049.95,8.68
2026-04-30,brand_awareness,Охват: узнаваемость бренда,text-image,desktop,21614,54,0.2498,6.83,369.09,0,,0.0,0.0
2026-04-30,brand_awareness,Охват: узнаваемость бренда,text-image,mobile,36436,64,0.1757,3.68,235.44,0,,0.0,0.0
2026-04-30,brand_awareness,Охват: узнаваемость бренда,image-banner,desktop,17696,53,0.2995,7.1,376.31,0,,0.0,0.0
2026-04-30,brand_awareness,Охват: узнаваемость бренда,image-banner,mobile,22268,79,0.3548,6.03,476.6,0,,0.0,0.0
